Table S8. Phycoblisome.,,,,,,,,,,,,,,,,,,,,,,,
#Strain,Habitat,BlmFreq,BlmType,apcAB,apcC,apcD,apcE,apcF,cpcAB,cpcC,cpcD,cpcEF,cpcG,cpeAB,cpeC,cpeD,cpeE,cpeR,cpeS,cpeT,cpeU,cpeY,cpeZ
Synechococcus_sp._CC9616,M,9,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,3|s,0|s,0|2|1|E1F0,3|s,2|2|4|A2B2,1|s,1|s,1|s,1|s,3|s,2|s,1|s,2|s,1|s
Synechococcus_sp._CC9902,M,9,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,2|s,0|s,1|2|2|E1F1,3|s,2|2|4|A2B2,1|s,1|s,2|s,1|s,3|s,2|s,2|s,3|s,1|s
Synechococcus_sp._KORDI-100,M,9,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,2|s,0|s,0|2|1|E1F0,3|s,2|2|4|A2B2,1|s,1|s,1|s,1|s,3|s,2|s,1|s,2|s,1|s
Synechococcus_sp._KORDI-49,M,9,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,1|s,0|s,1|2|2|E1F1,2|s,2|2|4|A2B2,1|s,1|s,2|s,1|s,3|s,2|s,1|s,2|s,1|s
Synechococcus_sp._KORDI-52,M,9,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,2|s,0|s,1|2|2|E1F1,2|s,2|2|4|A2B2,1|s,1|s,1|s,0|s,3|s,2|s,1|s,3|s,0|s
Synechococcus_sp._WH_8016,M,9,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,0|s,0|s,1|2|2|E1F1,2|s,2|2|4|A2B2,1|s,1|s,2|s,1|s,3|s,2|s,1|s,2|s,1|s
Synechococcus_sp._WH_8102,M,9,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,2|s,0|s,0|2|1|E1F0,2|s,2|2|4|A2B2,1|s,1|s,1|s,0|s,3|s,2|s,1|s,1|s,1|s
Synechocystis_sp._PCC_6803,F,2,O,1|2|2|A1B1,1|s,1|s,1|s,1|s,1|2|2|A1B1,2|s,2|s,1|2|2|E1F1,2|s,0|2|0|A0B0,0|s,0|s,0|s,0|s,1|s,1|s,0|s,0|s,0|s
Trichodesmium_erythraeum_21-75,M,16,F,1|2|2|A1B1,1|s,1|s,0|s,1|s,1|2|2|A1B1,3|s,1|s,1|2|3|E2F1,2|s,2|2|5|A2B3,1|s,0|s,0|s,1|s,4|s,2|s,2|s,1|s,1|s
Trichodesmium_erythraeum_IMS101,M,16,F,1|2|2|A1B1,1|s,1|s,2|s,1|s,1|2|2|A1B1,3|s,1|s,1|2|3|E2F1,2|s,2|2|5|A2B3,1|s,0|s,0|s,1|s,4|s,2|s,2|s,1|s,2|s
Xenococcus_sp._PCC_7305,M,0,N,2|2|5|A2B3,1|s,2|s,1|s,1|s,3|2|6|A3B3,8|s,2|s,1|2|2|E1F1,3|s,0|2|2|A2B0,1|s,4|s,0|s,1|s,4|s,2|s,1|s,1|s,1|s
