Table S23. Resistance of heavy metals.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Strain,Habitat,BlmFreq,BlmType,czcABC,cnrABC,nccABC,czcD,zntA,zitB,cutCD,cusABCF,cueO,chrA,nreB,,,,,,,,,,,,,,,,,,
Synechocystis_sp._PCC_6803,F,2,O,0|3|4|A4B0C0,0|3|0|A0B0C0,0|3|0|A0B0C0,1|s,4|s,0|s,0|s,0|4|0|A0B0C0F0,0|s,2|s,1|s,,,,,,,,,,,,,,,,,,
Trichodesmium_erythraeum_21-75,M,16,F,0|3|2|A2B0C0,0|3|0|A0B0C0,0|3|0|A0B0C0,0|s,1|s,0|s,0|s,0|4|0|A0B0C0F0,0|s,0|s,0|s,,,,,,,,,,,,,,,,,,
Trichodesmium_erythraeum_IMS101,M,16,F,0|3|2|A2B0C0,0|3|0|A0B0C0,0|3|0|A0B0C0,0|s,2|s,0|s,0|s,0|4|0|A0B0C0F0,1|s,1|s,0|s,,,,,,,,,,,,,,,,,,
Xenococcus_sp._PCC_7305,M,0,N,0|3|7|A5B2C0,0|3|0|A0B0C0,0|3|0|A0B0C0,2|s,4|s,0|s,0|s,0|4|1|A1B0C0F0,3|s,1|s,1|s,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MalEFGK/MalFGK2,Maltose ABC transporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MalT,Maltose transporter activaor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LamB,Outer membrane sugar porin for maltose and other maltodextrins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ybfm,Outer membrane porin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NgcEFG,N-acetyl-glucosamine transporter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acs,Acetyl-CoA synthetase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NagE,PTS for N-acetyl-glucosamine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NagA,N-acetyl-glucosamine-6-phosphate deacetylase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NagB,Glucosamine-6-phosphate deaminase,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RfbBA,lipopolysaccharide,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AglEFGK,Glucoside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ChiEFG,Chitobiose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
